CUSTOMER_CODE;CUSTOMER_NAME;CUSTOMER_ADDRESS;DIST_CHANNEL;CHANNEL_NAME;BRANCH_ID;BRANCH_DESC;PHONE1;FAX;CITY;POSTAL_CODE;NPWP;GRUP
1067185;AP. MEGA;JL. KUNINGAN RAYA NO. 93 ANTAPANI TENGAH;14;Apotek;BD2;BANDUNG-2;;;BANDUNG;40291;07.475.737.8-422.000;
955692;TK. JATI;JL. RAYA ABANG DALUN SAMPIH DEKAT SMP 1 ABANG, KARANGASEM;32;Toko Kelontong;DPS;DENPASAR;;;KARANGASEM;80852;;
1056711;JBR-AP. ZORA FARMA;JL. MASTRIP NO. 69 B SUMBERSARI SUMBERSARI JEMBER;14;Apotek;JBR;JEMBER;;;JEMBER;68121;085233766376;
1350233;AP. SUMBER REJO;JL. PASAR CERME NO.7 CERME LOR, CERME, GRESIK, JAWA TIMUR;14;Apotek;SB2;SURABAYA-2;;;GRESIK;61171;07.084.441.0-604.000;
1073337;AP. SUBUR FARMA;JL. RAYA MAMBORO NO. 230 A, KEL. MAMBORO, PALU, SULAWESI TENGAH;14;Apotek;PLU;PALU;;;PALU;94148;47.085.791.3-831.000;
257274;AP. SEHAT;JL. DELI NO.102 PERBAUNGAN;14;Apotek;MDN;MEDAN;;;DELI SERDANG;20586;06.788.956.8.114.000;
736955;AP. ZURISA;JL. JAGIRAN 76 TAMBAKSARI SURABAYA;14;Apotek;SB2;SURABAYA-2;;;SURABAYA;60132;06.963.650.4-619.000;
959329;AP.ALMAQVIRA;JL.JAMIN GINTING NO.107, DESA BARU - PANCUR BATU;14;Apotek;MDN;MEDAN;;;DELI SERDANG;20353;71.649.155.0125.000;
862421;RUMAH SAKIT PHC SURABAYA;JL. PRAPAT KURUNG SELATAN NO.01 RT.002 RW.003, PERAK UTARA, PABEAN CANTIAN;28;RS BUMN;SB2;SURABAYA-2;;;SURABAYA;60165;01.061.180.4-093.000;
908527;AP. K-24 MALL OF INDONESIA;JL. BOULEVARD BARAT RAYA BLOK I NO. 8 KELAPA GADING BARAT, KELAPA GADING, JAKARTA UTARA, DKI JAKARTA;16;Apotek Chain;JK1;JAKARTA-1;;;JAKARTA UTARA;14240;03.286.296.3-043.000;K-24 GROUP
348046;AP. SEHATI;JL. URIP SUMOHARJO NO 87 F SUKARAME  BANDAR LAMPUNG;14;Apotek;BDL;BANDAR LAMPUNG;;;BANDAR LAMPUNG;35141;08.493.287.0.322.000;
907345;AP. TEGOWANU;TEGOWANU KULON, TEGOWANU, GROBOGAN;14;Apotek;KDS;KUDUS;;;GROBOGAN;58165;08.862.764.1-514.000;
1016798;AP. BUNDA;JL. SEKUMPUL UJUNG KEL SEKUMPUL KEC MARTAPURA;14;Apotek;BMS;BANJARMASIN;;;BANJAR;70619;54.406.018.9-731.000;
106907;AP. ASY SYIFA;JL.TENTARA PELAJAR,BEJI,WATES;14;Apotek;YOG;YOGYAKARTA;;;Wates;55651;14.096.357.0-544.000;
521737;AP. K-24 SETURAN;JL.SETURAN RAYA NO.101A,CATURTUNGGAL,DEPOK;16;Apotek Chain;YOG;YOGYAKARTA;;;DEPOK;55281;02.543.959.7-542.000;K-24 GROUP
970958;AP. K-24 KOTABARU;JL. A. JAZULI NO.1 KOTABARU YOGYAKARTA;16;Apotek Chain;YOG;YOGYAKARTA;;;GONDOMANAN;55224;74.779.259.6-541.000;K-24 GROUP
643495;AP. ENGGAL SARAS;KIOS DESA SENTOLO NO.4,SENTOLO WATES;14;Apotek;YOG;YOGYAKARTA;;;Sentolo;55664;09.738.514.0-544.000;
106757;AP. RS. PKU.MUHAMMADIYAH;JL. KHA. DAHLAN 20, YOGYAKARTA;21;RS Swasta;YOG;YOGYAKARTA;;;GONDOKUSUMAN;55122;01.143.064.2-541.000;
95836;AP. RS. TELOGOREJO(RI);JL. K.H. AHMAD DAHLAN,PEKUNDEN, SEMARANG TENGAH.;21;RS Swasta;SMG;SEMARANG;;;SEMARANG;50136;01.244.361.0-511.000;
1059965;YBM MART;JL. RAYA GAJAH NO.91, GAJAH, GAJAH, DEMAK;42;Mini Market - Lokal;SMG;SEMARANG;;;DEMAK;59581;;
1073569;AP. KIMIA FARMA;JL. W.J. LALAMENTIK;16;Apotek Chain;KPG;KUPANG;;;KUPANG;85111;010612273051000;KIMIA FARMA GROUP
348153;AP. SUKARAME;JL.A R HAKIM NO.9 B.LAMPUNG;14;Apotek;BDL;BANDAR LAMPUNG;;;BANDAR LAMPUNG;35142;07.176.424.5-323.000;
908757;INSTALASI FARMASI RSIA KASIH BUNDA;JL. JAYA WIJAYA NO.1 PARE KAB. KEDIRI;21;RS Swasta;KDR;KEDIRI;;;KEDIRI;64211;02.298.292.0-655.000;
152029;AP. SURYA;JL. DHOHO NO. 70  KEDIRI;14;Apotek;KDR;KEDIRI;;;KEDIRI;64123;08.704.222.2-622.000;
464559;AP. CITRA SEHAT;JL. RAYA DARMAGA KM.9 NO.57;14;Apotek;BGR;BOGOR;;;BOGOR;16680;24.484.846.1.434.000;
1038435;AP. MINI SEVEN PHARMACY;JL RY PADAMARA PADAMARA PADAMARA PBG;14;Apotek;PWK;PURWOKERTO;;;PURBALINGGA;53372;86.135.015.5-529.000;
522863;AP. KLAMPOK;JL.RY. PURWOREJO KLAMPOK NO.7, RT04/08 PURWOREJO KLAMPOK BNA;14;Apotek;PWK;PURWOKERTO;;;BANJARNEGARA;53474;07.811.569.8.521.000;
981129;TK. GIFA;JL. RAYA CIKIDANG RT1/RW1 CIKIDANG CILONGOK BANYUMAS;42;Mini Market - Lokal;PWK;PURWOKERTO;;;BANYUMAS;53162;;
946596;AP. KASIH;JL. MT HARYONO NO.40 RT.04 RW.01 PURBALINGGA KULON PURBALINGGA PBG;14;Apotek;PWK;PURWOKERTO;;;PURBALINGGA;53312;71.402.720.8-529.000;
308035;TK. SARI MULYA;JL. GAJAHMADA 73, BREBES.;42;Mini Market - Lokal;TGL;TEGAL;;;BREBES;52218;14.048.449.4-501.000;
382257;AP. HIDUP BAHAGIA;JL. KH. A. HASAN RT IX/15 SMD;14;Apotek;SMD;SAMARINDA;;;SAMARINDA;75111;07.036.551.5.722.000;
901738;AP. UTAMA FARMA;JL. DEWI SARTIKA RUKO NO.9C RT.29 SAMARINDA KOTA;14;Apotek;SMD;SAMARINDA;;;SAMARINDA;75117;55.499.103.4-619.000;
513846;AP. MULIA FARMA;JL. IR. SUTAMI BLOK LL NO.01 RT.008 SMD;14;Apotek;SMD;SAMARINDA;;;SAMARINDA;75126;14.295.625.9-722.000;
71854;AP. ALVI;JL. DR. SUTOMO NO.10 BLITAR;14;Apotek;MLG;MALANG;;;BLITAR;66184;14.104.925.4-653.000;
1063373;AP. C21;TAMAN PALEM LESTARI BLOK C11 NO.23 RT/RW:07/08,CENGKARENG BARAT,CENGKARENG,JAKARTA BARAT;14;Apotek;JK2;JAKARTA-2;;;JAKARTA BARAT;11730;91.567.294.3-034.000;
53202;AP. HOSANA I;GG.MACAN B100 DURI KEPA;14;Apotek;JK2;JAKARTA-2;;;JAKARTA BARAT;11510;72.128.036.0-039.000;
1032844;AP. SEMBILAN A;JL.BANGUN NUSA RAYA NO.9G RT.003/002,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT;14;Apotek;JK2;JAKARTA-2;;;JAKARTA BARAT;11730;06.723.287.6-034.000;
860024;AP. BUGAR;JL.KENCANA UTAMA BLOK L6-A,KEMBANGAN SELATAN;14;Apotek;JK2;JAKARTA-2;;;JAKARTA BARAT;11610;31.520.433.9-086.000;
71857;AP. BARENG;JL. ICHWAN RIDWAN RAIS 284 MALANG KOTA;14;Apotek;MLG;MALANG;;;MALANG;65117;01.524.007.0.623.000;
1006971;AP. GREEN LAKE;RUKO CORDOBA BLOK B NO.18 GREEN LAKE CITY KEL. PETIR KEC. CIPONDOH,TANGERANG;14;Apotek;JK2;JAKARTA-2;;;TANGERANG;15147;57.563.331.8-039.000;
988050;AP. K-24 BINTARO UTAMA 5;JL.BINTARO UTAMA 5,BLOK EA 01 NO.07,PONDOK AREN,TANGERANG SELATAN;16;Apotek Chain;JK2;JAKARTA-2;;;TANGERANG SELATAN;15222;75.765.818.2-453.000;K-24 GROUP
916568;AP. PEMUDA 30;JL. PEMUDA GG H. PINAN NO.30 RT.003 RW.004 KRANJI;14;Apotek;BKS;BEKASI;;;BEKASI;17135;02.664.711.5-407.000;
1061720;PT.INDOMARCO PRISMATAMA;JL.RAYA RANGKAS BITUNG PANDEGLANG KM.12 KP CIBUAH KERTA MUKTI RT 014 / RW 005 CIBUAH WARUNG GUNUNG L;49;Mini Market - NKA;TGR;TANGERANG;;;LEBAK;42352;01.337.994.6-092.000;INDOMARCO GROUP
1061291;AP. K-24 KAMPUNG PARIT;JL. LETTU MAD DAUD NO.39A RT.027 RW.008 KEL.PARIT TANJUNG PANDAN;16;Apotek Chain;PKP;PANGKAL PINANG;;;TANJUNG PANDAN;33411;92.118.523.7-305.000;K-24 GROUP
1047074;AP. SERAMBI;JL. NAROGONG KM.11 RT.03 RW.07 BANTAR GEBANG BEKASI;14;Apotek;BKS;BEKASI;;;BEKASI;17151;90.107.634.9-432.000;
52737;PT. EAST JAKARTA MEDIKA;JL.MH THAMRIN KAV.105 CIKARANG;21;RS Swasta;BKS;BEKASI;;;CIKARANG;17550;02.074.188.0-431.000;RS SILOAM GROUP
425383;AP. MEDHIKA;JL. PAHLAWAN XII NO.05 SUNGAILIAT;14;Apotek;PKP;PANGKAL PINANG;;;SUNGAILIAT;33211;05.176.809.1.315.000;
984008;AP. KONDANG BERGAS;JL BOJONGSARI BUMIDIRJO RT.01/01  BOJONGSARI ALIAN KBM;14;Apotek;PWK;PURWOKERTO;;;KEBUMEN;54352;72.820.554.3-523.000;
47365;PT.ALFA RETAILINDO;ALFA BINTARO BLOK A3 NO.9 SEKTOR 7;40;Hypermarket;JK3;JAKARTA-3;;;JAKARTA SELATAN;12330;01.335.808.0.092.000;CARREFOUR GROUP
1071581;TO. KURNIA MEDIKA;PASAR SUMANI JORONG SIKUMBANG NAGARI SUMANI KAB SOLOK;19;Toko Obat Berizin;PDG;PADANG;;;SOLOK;27356;66.490.238.4-203.000;
1034240;AP. M. ZAKY FARMA;JL. JORONG SIMPANG NAGARI KOTO BARU KUBUNG SOLOK;14;Apotek;PDG;PADANG;;;SOLOK;27361;15.144.207.6-201.000;
646278;PT.SUMBER ALFARIA TRIJAYA,Tbk;SAT DC BALARAJA, DESA PASIR BOLANG KEL. TIGARAKSA, KAB. TANGERANG;49;Mini Market - NKA;JK3;JAKARTA-3;;;TANGERANG;15720;01.336.238.9-054.000;PT. SUMBER ALFARIA
1016167;AP. BUMI FARMA KETAPANG;JL. DI PANJAITAN (DEPAN RSUD. AGOESDJAM), KETAPANG;14;Apotek;PTK;PONTIANAK;;;KETAPANG;78813;83.860.628.3-703.000;
1179264;PADJAJARAN MEDICAL CENTER;JALAN PAJAJARAN NO.149 RT.001 RW.001;72;Klinik;BDG;BANDUNG;;;BANDUNG;40172;92.594.781.4-428.000;
1315209;AP. NANGGER;NANGGER RT 06 RW 05 ;14;Apotek;SLO;SOLO;;;WONOGIRI;57652;94.978.521.6-542.000;
742947;PT.INDOMARCO PRISMATAMA;JL. RAYA BOGOR KM 46,6 DESA NANGGEWER MEKAR KEC CIBINONG KAB BOGOR JAWA BARAT;49;Mini Market - NKA;JK3;JAKARTA-3;;;BOGOR;16912;01.337.994.6-092.000;INDOMARCO GROUP
1024360;AP. KARUNIA;JL. CENDRAWASIH NO.122 MKS;14;Apotek;MKS;MAKASSAR;;;MAKASSAR;90121;84.364.932.8-805.000;
603570;AP. MANGESTI;JL. MANGESTI RAYA RUKO GENTAN INDAH C1 GENTAN BAKI;14;Apotek;SLO;SOLO;271-5832144;;SUKOHARJO;57556;25.684.256.8-532.000;
990036;AP. ARSAKHA FARMA;KP. CIKUKULU CISANDE CICANTAYAN SUKABUMI;14;Apotek;SKI;SUKABUMI;;;SUKABUMI;43155;25.855.699.2-405.000;
1066227;PT. PANCABALA JAYA MAKMUR;RUKO PAMULANG PERMAI I BLOK SH 18 NO. 17 RT 002 RW 007;11;Pedagang Besar Farmasi;DPK;DEPOK;;;TANGERANG SELATAN;15417;82.998.938.3-453.000;
1050281;AP. BEDAHAN SEHAT;JL. MASJID AL BAROKAH RT. 002 RW. 004,PABUARAN MEKAR,CIBINONG,BOGOR;14;Apotek;DPK;DEPOK;;;BOGOR;16916;36.028.027.5-009.000;
969338;AP.BUNDA PENARA;JALAN HM.HASAN GAYO BLANG KOLAK I NO.493 BEBESEN ACEH TENGAH;14;Apotek;LSE;LHOKSEUMAWE;;;ACEH TENGAH;24552;74.465.283.5-104.000;
258544;AP. MANDIRI;LINGKARAN I NO.357 RT.12 PLB;14;Apotek;PLB;PALEMBANG;;;PALEMBANG;30124;06.841.311.1-301.000;
998272;AP 711 KENTEN;JL.MP MANGKUNEGARA NO 2 C RT 21 RW 03 KEL 8 ILIR KEC ILIR TIMUR II PALEMBANG SUMATERA SELATAN;14;Apotek;PLB;PALEMBANG;;;PALEMBANG;30111;81.797.78.3-301.000;
1067628;AP PUNCAK;JL PUNCAK SEKUNING NO 76 C LOROK PAKJO ILIR BARAT I PALEMBANG;14;Apotek;PLB;PALEMBANG;;;PALEMBANG;30137;86.409.130.1-307.000;
926159;AP. KIMIA FARMA 533;JL. JEND. A. YANI NO. 203 CIWALEN GARUT KOTA;16;Apotek Chain;TSK;TASIKMALAYA;;;GARUT;44111;01.061.227.3-051.000;KIMIA FARMA GROUP
1053922;AP. RESTU IBU;JL. AMPERA RT. 004, RW. 007, DESA JUNGKAT, SIANTAN, MEMPAWAH;14;Apotek;PTK;PONTIANAK;;;PONTIANAK;78351;07.302.580.1-702.000;
999019;JBR-AP. QUEEN FARMA;JL. M. YAMIN PERUMAHAN QUEEN GARDENIA RUKO I TEGAL BESAR KALIWATES JEMBER;14;Apotek;JBR;JEMBER;;;JEMBER;68132;81.409.970.1-625.000;
997614;AP. MITRA FARMA;JL. PAHLAWAN, BAGAN TIMUR, BANGKO - BAGAN SIAPI-API;14;Apotek;PKB;PEKAN BARU;;;ROKAN HILIR;28914;70.041.927.8-212.000;
986046;AP. JELITA;JL. TAMAN PINANG INDAH D6 - NO.6 SIDOARJO;14;Apotek;SB1;SURABAYA-1;;;SIDOARJO;61214;48.062.184.6-612.000;
408584;MM. ABC (TUBAN);JL.RY TUBAN NO. 3 TUBAN KUTA;42;Mini Market - Lokal;DPS;DENPASAR;;;BADUNG;80361;;
143597;PT. INTI CAKRAWALA CITRA (TO. INDOGROSIR);JL. JEMURSARI 351 PANJANGJIWO TENGGILIS MEJOYO SURABAYA;46;Supermarket - NKA;SB1;SURABAYA-1;;;SURABAYA;60299;01.781.214.0.046.000;INDO GROSIR
937106;AP. KIRANA;JL. RAYA NGELOM NO 87  RT.01 RW.03 NGELOM TAMAN SIDOARJO;14;Apotek;SB1;SURABAYA-1;;;SIDOARJO;61257;02.370.337.4.603.000;
936790;AP. JIREH;WONOREJO PERMAI UTARA BB-591 SURABAYA;14;Apotek;SB1;SURABAYA-1;;;SURABAYA;60298;09.746.957.1.615.001;
1000417;AP. ANGGITA II;JL. KEPUNDUNG LOLOAN BARAT NEGARA JEMBRANA;14;Apotek;DPS;DENPASAR;;;JEMBRANA;82215;07.206.004.9-908.001;
916566;MM LOKAL-SOKA IV;JL RAYA SIGARAN, MAMBAL, ABIANSEMAL, BADUNG;42;Mini Market - Lokal;DPS;DENPASAR;;;BADUNG;80352;;
1075107;AP. KIDDY FARMA;JL. PATIMURA RT 003/004 LORAM WETAN, JATI, KUDUS;14;Apotek;KDS;KUDUS;;;KUDUS;59344;57.064.236.3-532-000;
516551;SM. MITRA RITELINDO LESTARI II;JL. SULTAN ABDURAHMAN NO. 5-6 PTK 2;41;Supermarket - LKA;PTK;PONTIANAK;0561-7772361;;PONTIANAK;78116;02.086.551.5.701.000;MITRA GROUP
1010483;RSIA FATIMAH LAMONGAN;JL. PAHLAWAN SELATAN NO.18 RT.01 RW.02 KEL.SUKOMULYO, KEC.LAMONGAN, LAMONGAN;21;RS Swasta;SB2;SURABAYA-2;;;LAMONGAN;62216;02.255.839.9-645.000;
907510;AP. UMMI;JL. SUNAN KUDUS NO 223 RT. 006 RW. 002 JAGALAN, KOTA KUDUS, KUDUS;14;Apotek;KDS;KUDUS;;;KUDUS;59316;07.793.317.4.506.000;
1056180;AP.HARRY NA JAYA FARMA;JL.MENTENG RAYA VII NO.7, BINJAI - MEDAN DENAI;14;Apotek;MDN;MEDAN;;;MEDAN;20228;91.024.924.2-122.000;
348069;AP. PRIMA;JL SAM RATULANGI NO.48 B D L;14;Apotek;BDL;BANDAR LAMPUNG;;;BANDAR LAMPUNG;35146;06.812.010.4.322.000;
1185338;AP. K-24 PAGERWOJO;JL. PAHLAWAN RUKO GRIYA PAGERWOJO INDAH KAV 2, SUKOMULYO, LAMONGAN;16;Apotek Chain;SB2;SURABAYA-2;;;LAMONGAN;62216;94.669.495.7-645.000;K-24 GROUP
121747;TK. ENDAR;JL.BARON KM6,RT30/10,NO.14,WONOSARI;32;Toko Kelontong;YOG;YOGYAKARTA;;;GEDANG SARI;55863;;
940537;AP. ASADEL FARMA;JL. GOLF RT. 02 RW. 04 LANDASAN ULIN;14;Apotek;BMS;BANJARMASIN;;;BANJARBARU;70723;08.376.274.0-731.000;
997570;AP. MAHKOTA BUNDA;JL. AESNASUTION NO. 103 RT. 15 BANJARMASIN;14;Apotek;BMS;BANJARMASIN;;;BANJARMASIN;70231;03.253.219.4-731.000;
586561;AP. RATIH FARMA;JL.BARON NO.81,PURWOSARI,BALEHARJO,WONOSARI;14;Apotek;YOG;YOGYAKARTA;;;Wonosari;55811;24.640.986.6-545.000;
107173;AP. KOSUDGAMA;BULAKSUMUR A-14, YOGYAKARTA;14;Apotek;YOG;YOGYAKARTA;;;Depok;55281;01.207.859.8-542.000;
347205;RS. JIH YOGYAKARTA;JL.RING ROAD UTARA NO.160,CONDONGCATUR;21;RS Swasta;YOG;YOGYAKARTA;;;DEPOK;55283;02.369.363.3-542.000;
107189;AP. RAJAWALI;JL. PONCOWINATAN 92,YOGYAKARTA;14;Apotek;YOG;YOGYAKARTA;;;Jetis;55233;05.149.467.2.541.000;
927704;RS. HERMINA BANYUMANIK SEMARANG;JL. JENDERAL POLISI ANTON SOEDJARWO NO.195 A, SRONDOL WETAN, BANYUMANIK, SEMARANG;21;RS Swasta;SMG;SEMARANG;;;SEMARANG;50263;31.720.421.2-517.000;
95795;AP. RS. TELOGOREJO(RJ);JL. K.H. AHMAD DAHLAN,PEKUNDEN, SEMARANG TENGAH.;21;RS Swasta;SMG;SEMARANG;;;SEMARANG;50136;01.244.361.0-511.000;
95953;TO. TIMBUL WARAS;JL. PS. TERMINAL 1, SUKOREJO.;15;Toko Obat;SMG;SEMARANG;;;KENDAL;51363;07.781.317.8-513.000;
691703;AP. K-24 PERCETAKAN NEGARA 2;JL. PERCETAKAN NEGARA II BLOK J KAV.NO.14 RT 003/003;16;Apotek Chain;JK1;JAKARTA-1;;;JAKARTA PUSAT;10560;03.022.299.6-024.000;K-24 GROUP
1025317;AP. KIMIA FARMA SENTANI;JL. RAYA SENTANI NO. 127, FLAVOUW, SENTANI KOTA, SENTANI, JAYAPURA;16;Apotek Chain;JPU;JAYAPURA;;;JAYAPURA;99352;01.061.227.3-051.000;KIMIA FARMA GROUP
760790;AP. K-24 MADIUN;JL. DR. SUTOMO NO. 71A KARTOHARJO, MADIUN;16;Apotek Chain;KDR;KEDIRI;;;MADIUN;63119;31.444.710.3-621.000;K-24 GROUP
1074359;AP. KANITA;JL. NASIONAL NO. 2 DESA GARON RT. 16 RW. 3  KEC. BALEREJO KAB. MADIUN;14;Apotek;KDR;KEDIRI;;;MADIUN;63152;74.138.295.6.621.000;
514745;AP. JULIA;JL. A. YANI NO. 19 SAMARINDA;14;Apotek;SMD;SAMARINDA;;;SAMARINDA;75117;14.295.366.0-722.000;
1011029;AP. KELAPA TIGA;JL. HOS COKROAMINOTO NO. 384 KEL. KURIPAN KERTOHARJO, KEC. PEKALONGAN SELATAN, KOTA PEKALONGAN;14;Apotek;TGL;TEGAL;;;PEKALONGAN;51134;72.213.922.7-513.000;
857532;AP. MADINA;JL. PROF MOH YAMIN 102 PASAR BATANG BREBES;14;Apotek;TGL;TEGAL;;;BREBES;52211;21.110.735.4-501.000;
425499;TO. TIBA II;JL. M.SAFRI RACHMAN PANGKALPINANG;19;Toko Obat Berizin;PKP;PANGKAL PINANG;;;PANGKALPINANG;33131;;
704210;AP. RAHMAT;JL. DARSA DARMA NO.55 B KEL. BOJONG RAWA LUMBU KEC. RAWA LUMBU;14;Apotek;BKS;BEKASI;081386044603;;BEKASI;17116;06.929.200.1-432.000;
1053810;AP. K-24 BINTANG FARMA;JL. KINCAN RAYA NO. 17 C JATIBENING-PD.GEDE;16;Apotek Chain;BKS;BEKASI;;;BEKASI;17412;01.851.166.7-432.000;K-24 GROUP
998733;AP. KIMIA FARMA CIBITUNG;JL. IMAM BONJOL TELAGA ASIH CIKARANG BARAT;16;Apotek Chain;BKS;BEKASI;;;BEKASI;17530;01.061.227.3-051.000;KIMIA FARMA GROUP
304348;AP. MEGA;JL.SILIWANGI NO.131 A KUNINGAN;14;Apotek;CRB;CIREBON;;;KUNINGAN;45565;06.718.630.4-438.000;
67424;AP. CITRA                3x;JL.RAYA CILEGON NO.60 CILEGON;14;Apotek;TGR;TANGERANG;;;CILEGON;42411;06.073.770.7-417.000;
897670;AP. SOLO FARMA;JL. MERDEKA UTARA BLOK PESING RT004 DESA CILEDUG TENGAH;14;Apotek;CRB;CIREBON;;;CIREBON;45188;36.429.006.4-426.000;
1052842;AP. RIZKI;KP. PEDALAMAN DS. LENDANG NANGKA MASBAGIK LOMBOK TIMUR;14;Apotek;MTR;MATARAM;;;LOMBOK TIMUR;83661;82.459.013.7-915.000;
1074203;AP. BERKAT ILLAHI;JLN.RAYA OMBILIN DEPAN TERMINAL DOBOK TANAH DATAR;14;Apotek;PDG;PADANG;;;TANAH DATAR;27211;92.277.268.6-204.000;
1191224;AP. MINANG;JL. BELAKANG OLO NO.36  PADANG;14;Apotek;PDG;PADANG;;;PADANG;25112;01.101.639.1-201.000;
956230;TK. RAFAEL JAYA;JL. PURWKARTA NO.288 RT 2 RW 2 TAGOGAPU PADALARANG CIMAHI;32;Toko Kelontong;BDG;BANDUNG;;;BANDUNG BARAT;40553;;
947693;PT. INTI CAKRAWALA CITRA;JL. ARTERI SUPADIO, RT. 04, RW. 08 (SETELAH SEKOLAH TARUNA), PONTIANAK.;46;Supermarket - NKA;PTK;PONTIANAK;;;KUBU RAYA;78391;01.781.214.0-046.000;INDO GROSIR
478288;AP. SANDRY;JL.SAM RATULANGI 362 - MANADO.;14;Apotek;MNO;MANADO;;;MANADO;95116;04.094.617.0.821.000;
1011705;AP. JAYA ABADI;JL. BUAH BATU NO.245, TURANGGA LENGKONG - BANDUNG;14;Apotek;BDG;BANDUNG;;;BANDUNG;40264;75.319.757.3-424.000;
1205228;AP. JAYA ABADI;JL. G. MERAPI 206-208 MKS;14;Apotek;MKS;MAKASSAR;;;MAKASSAR;90157;09.793.012.7-804.000;
987983;AP. AULIA;JL. KAHURIPAN NO.68 SUMBER BANJARSARI;14;Apotek;SLO;SOLO;;;SURAKARTA (SOLO);57138;47.596.647.9-526.000;
201296;BORMA TOSERBA-R.EKEK;JL. RANCAEKEK KM 20,5, RANCAEKEK;41;Supermarket - LKA;BDG;BANDUNG;;;BANDUNG;40394;02.244.696.7-441.000;BORMA
47351;PT.INDOMARCO PRISMATAMA;GUDANG INDUK PURWAKARTA, KAWASAN KOTA BUKIT INDAH SEKTOR N BLOK N 1/5 CIKAMPEK;49;Mini Market - NKA;JK3;JAKARTA-3;;;KARAWANG;41373;01.337.994.6-092.000;INDOMARCO GROUP
867777;TK. KENCANA LIMA;JL. BANYAK NIAGA KALEER NO. 18 KOTA BARU PARAHYANGAN;32;Toko Kelontong;BDG;BANDUNG;;;BANDUNG BARAT;40553;;
1328181;AP. PARMA SEHAT;JL. TANJUNG RAYA 2 ( SAMPING KOMP. GRAND PARMA SIDANCE 1 );14;Apotek;PTK;PONTIANAK;;;PONTIANAK;78231;95.789.122.9-707.000;
882753;AP. PELANGI KASIH;JL. P. NATAKUSUMA NO.147 PTK 2;14;Apotek;PTK;PONTIANAK;;;PONTIANAK;78116;03.285.600.7-701.000;
167756;TK. ADE;JL. PASAR CIPEUNDEUY BELAKANG LOS 2 NO 1;32;Toko Kelontong;BDG;BANDUNG;;;BANDUNG BARAT;40558;;
169566;AP. SINGOSARI;GRIYA SINGOSARI RUKO NO. 1 JL. SINGOSARI RT. 03/27 MELONG CIMAHI;14;Apotek;BDG;BANDUNG;;;CIMAHI;40534;07.193.159.6-421.000;
997083;PT. MEDIKALOKA CIPUTAT (RSIA HERMINA);JLN. CIPUTAT RAYA NO.2 KERTAMUKTI,CIREUNDEU,CIPUTAT TIMUR,TANGERANG SELATAN;21;RS Swasta;DPK;DEPOK;;;TANGERANG SELATAN;15419;31.190.968.3-411.000;
1068767;AP. BERKAH;JL.KADIR TKR RT 026 RW 008 KEL 36 ILIR;14;Apotek;PLB;PALEMBANG;;;PALEMBANG;30147;08.455.014.4-315.000;
259050;AP. BUANA;JL. LETKOL ISKANDAR PALEMBANG;14;Apotek;PLB;PALEMBANG;;;PALEMBANG;30121;02.181.485.0-301.000;
1054702;AP DUA PUTRA SEJAHTERA;JL DWIKORA I NO 1648 RT 031 RW 011 KEL SUNGAI PANGERAN;14;Apotek;PLB;PALEMBANG;;;PALEMBANG;30121;72.076.790.4-307.000;
1004657;AP. SETIA JAYA (FRANZESKA NARRY LAM);JL. OTISTA N0. 28 A;14;Apotek;PJT;PEJATEN;;;JAKARTA TIMUR;13330;06.784.250.0.002.000;
287827;AP. METRO JAYA;JL. MT.HARYONO RT.54/133 DAM BALIKPAPAN;14;Apotek;BPP;BALIKPAPAN;;;BALIKPAPAN;76283;02.384.343.6.721.000;
544879;AP. SIMPANG RAYA;JL. NEGARA NO.47 RT.001 SIMPANG PAIT TANAH GROGOT;14;Apotek;BPP;BALIKPAPAN;543-5231076;;PASER TANAH GROGOT;76282;14.122.923.7-726.000;
928525;AP.DELAPAN HERBAL;JL.CIMANGGU RT 008 SUNGAI SELUANG KEL SAMBOJA KEC KUTAI KARTANEGARA KOTA BALIKPAPAN;14;Apotek;BPP;BALIKPAPAN;;;SAMBOJA HANDIL;75271;14.688.272.5-728.000;
982295;AP. KOMUNITAS SEHAT;JL. CIGAGAK NO1 RT.003 RW.015 CIPADUNG CIBIRU KOTA BANDUNG;14;Apotek;BD2;BANDUNG-2;;;BANDUNG;40611;24.373.430.8-429.000;
945324;AP CHAIN-APOTEK-K-24 ANTAPANI;DWI HETY KADARINI,JL. TERUSAN JAKARTA NO. 220 RT. 01 RW. 16 ANTAPANI TENGAH;16;Apotek Chain;BD2;BANDUNG-2;;;BANDUNG;40291;31.197.202.0-424.000;K-24 GROUP
992934;AP. BUKIT PERMATA CIUMBULEUIT;JL. CIUMBULEUIT NO. 57 RT. 05 RW. 02 KEL. HEGARMANAH KEC. CIDADAP KOTA BANDUNG JAWA BARAT;14;Apotek;BD2;BANDUNG-2;;;BANDUNG;40141;66.937.458.9-424.000;
941627;RS. ST. YUSUP;JL. CIKUTRA 7, BANDUNG;21;RS Swasta;BD2;BANDUNG-2;;;BANDUNG;40124;01.210.847.8-441.000;RS SANTO BORROMEUS GROUP
